explain_mode,attn_heads,attn_layers,lin_dims,output_dim,latent_dim,kaiming_constant,dprob,tr_batch_size,val_batch_size,test_batch_size,optimizer,optimizer__global__weight_decay,optimizer__global__lr,prot,ecfp8,weave,gconv,gnn,score
False,1,2,[1266],1,256,5,0.18457524481258775,128,128,128,adadelta,0.016288177115248357,0.0018797833944941597,"{'model_types': ['rnn', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 18, 'rnn_hidden_state_dim': 12}",{'dim': 1024},{},{'dim': 497},{},-0.46459368272995627
False,4,1,"[473, 1526]",1,512,5,0.2361540891349745,128,128,128,adadelta,0.010834168181188127,0.00022586071155342128,"{'model_types': ['rnn', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 29, 'rnn_hidden_state_dim': 22}",{'dim': 1024},{},{'dim': 365},{},-0.5315011619616576
False,4,2,"[679, 519, 704]",1,256,5,0.3758377130724133,128,128,128,adadelta,0.4510555357858098,0.001974811077897056,"{'model_types': ['rnn', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 36, 'rnn_hidden_state_dim': 9}",{'dim': 1024},{},{'dim': 354},{},-0.5940007254835804
False,4,1,"[414, 2036, 1954]",1,256,5,0.1840430969770335,128,128,128,rmsprop,0.00017977287814951025,0.031422993323887836,"{'model_types': ['rnn', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 21, 'rnn_hidden_state_dim': 14}",{'dim': 1024},{},{'dim': 157},{},-2.1033543466006925
False,16,1,"[1303, 1590, 559]",1,256,5,0.4604052404766984,256,128,128,adamax,0.03640090878611575,0.03155862298477268,"{'model_types': ['rnn', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 39, 'rnn_hidden_state_dim': 47}",{'dim': 1024},{},{'dim': 404},{},-6000.12805294578
False,16,2,"[1971, 1377, 212]",1,512,5,0.1356025186881328,256,128,128,adadelta,0.00011740596936390875,0.0001599070022217009,"{'model_types': ['rnn', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 7, 'rnn_hidden_state_dim': 28}",{'dim': 1024},{},{'dim': 209},{},-10000.0
False,16,3,[781],1,256,5,0.2760001810427275,128,128,128,adagrad,0.00010710054156362674,0.054212686566270735,"{'model_types': ['rnn', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 5, 'rnn_hidden_state_dim': 30}",{'dim': 1024},{},{'dim': 70},{},-10000.0
False,1,3,"[406, 1225]",1,512,5,0.2555816793595673,256,128,128,adam,0.0004252734156600555,0.01653496333164863,"{'model_types': ['rnn', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 29, 'rnn_hidden_state_dim': 8}",{'dim': 1024},{},{'dim': 258},{},-10000.0
False,2,1,"[799, 1849]",1,512,5,0.30814370399194013,256,128,128,sgd,0.11648158900546259,0.34760319654110233,"{'model_types': ['rnn', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 45, 'rnn_hidden_state_dim': 24}",{'dim': 1024},{},{'dim': 495},{},-10000.0
False,16,2,"[1003, 403]",1,256,5,0.33000247648755476,128,128,128,sgd,0.0007665943111176602,0.31252373634163777,"{'model_types': ['rnn', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 22, 'rnn_hidden_state_dim': 18}",{'dim': 1024},{},{'dim': 512},{},-10000.0
