latent_dim,optimizer,optimizer__global__weight_decay,optimizer__global__lr,score
60,rmsprop,0.36873061891093445,0.0006292053964986811,-20.11391258239746
21,rmsprop,0.5955495990382936,0.6968253526982257,-22.505107879638672
36,adamax,0.0015939403711004595,0.0005380358086027842,-24.176471710205078
48,adagrad,0.11594491408425192,0.004052289393762669,-25.507266998291016
97,rmsprop,0.016518686659135785,0.0005480758667226546,-25.70549774169922
88,adamax,0.20816774494442988,0.001236516445710446,-26.010103225708008
47,adam,0.0014405175781017213,0.0003702376169277349,-30.823707580566406
33,rmsprop,0.004166159408483707,0.9897634578099594,-35.6821403503418
59,sgd,0.001567113625236568,0.00012633356970511087,-41.83564376831055
88,adamax,0.0004889245241300346,1.0,-42.59925079345703
67,sgd,0.0011264948934593968,0.0001,-52.72385025024414
100,adamax,0.0001,1.0,-53.888954162597656
100,sgd,0.0033360376498315844,0.00017905262410286267,-54.9895133972168
79,adagrad,0.28222833112111034,0.0019945394905726836,-56.49925994873047
61,adagrad,0.001343763988543764,0.000385786950485228,-57.534034729003906
73,adamax,0.32292122394811773,0.00018715471189405152,-61.854976654052734
92,adam,0.0045422280678515834,0.00022105254045051882,-67.12871551513672
65,rmsprop,0.07409912226106855,0.5492207590611754,-68.56248474121094
73,rmsprop,0.0011990757719140108,0.9565728293829412,-75.8626480102539
100,rmsprop,0.00694422631207314,0.0001,-77.45040893554688
100,adagrad,1.0,0.0009049197616702625,-86.29141998291016
100,rmsprop,0.24967432185183172,1.0,-100.59616088867188
100,rmsprop,0.00032546012860767216,0.9912017526620899,-105.26455688476562
