comp_view,hdims,output_dim,kaiming_constant,dprob,tr_batch_size,val_batch_size,test_batch_size,optimizer,optimizer__global__weight_decay,optimizer__global__lr,prot,weave,gconv,ecfp8,gnn,score
ecfp8,"[1520, 276, 1714]",1,5,0.07625488010237665,256,128,128,rmsprop,0.01712294449838296,0.017109212992310514,"{'model_type': 'pcnna', 'vocab_size': 9048, 'window': 11, 'dim': 26, 'pcnn_num_layers': 4}","{'dim': 307, 'update_pairs': False}",{'dim': 458},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 2, 'dim': 246}",-0.9458599211414503
ecfp8,"[3339, 1697, 4202]",1,5,0.6270977431385186,128,128,128,adamax,0.00052275422698798,0.3969400567840394,"{'model_type': 'pcnna', 'vocab_size': 9048, 'window': 11, 'dim': 8, 'pcnn_num_layers': 2}","{'dim': 77, 'update_pairs': False}",{'dim': 265},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 1, 'dim': 125}",-0.9614678455865195
ecfp8,"[4222, 1386, 4876, 571]",1,5,0.017050400936179523,256,128,128,rmsprop,0.0028088740337622146,0.04153464830033192,"{'model_type': 'pcnna', 'vocab_size': 9048, 'window': 11, 'dim': 6, 'pcnn_num_layers': 2}","{'dim': 446, 'update_pairs': False}",{'dim': 235},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 4, 'dim': 106}",-1.0554935590025012
ecfp8,"[2299, 4711]",1,5,0.40319487937133147,128,128,128,adagrad,0.2884569504832394,0.20729442842862017,"{'model_type': 'pcnna', 'vocab_size': 9048, 'window': 11, 'dim': 42, 'pcnn_num_layers': 2}","{'dim': 91, 'update_pairs': False}",{'dim': 364},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 3, 'dim': 365}",-1.3064235492737009
ecfp8,[2746],1,5,0.03961505146067506,256,128,128,adagrad,0.02855967566976138,0.6701046423979115,"{'model_type': 'pcnna', 'vocab_size': 9048, 'window': 11, 'dim': 17, 'pcnn_num_layers': 2}","{'dim': 303, 'update_pairs': False}",{'dim': 490},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 2, 'dim': 306}",-3.518841645984241
ecfp8,"[4382, 3756, 1703]",1,5,0.024723237317440368,256,128,128,adam,0.000588902191549713,0.5945994322675363,"{'model_type': 'pcnna', 'vocab_size': 9048, 'window': 11, 'dim': 37, 'pcnn_num_layers': 1}","{'dim': 374, 'update_pairs': False}",{'dim': 218},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 3, 'dim': 386}",-4.58016484923453
ecfp8,[5000],1,5,0.01,256,128,128,adagrad,1.0,1.0,"{'model_type': 'pcnna', 'vocab_size': 9048, 'window': 11, 'dim': 50, 'pcnn_num_layers': 4}","{'dim': 512, 'update_pairs': False}",{'dim': 512},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 4, 'dim': 512}",-29.873882387900164
ecfp8,"[256, 4751]",1,5,1.0,128,128,128,adadelta,0.0001,0.04031003589859742,"{'model_type': 'pcnna', 'vocab_size': 9048, 'window': 11, 'dim': 5, 'pcnn_num_layers': 2}","{'dim': 64, 'update_pairs': False}",{'dim': 406},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 1, 'dim': 64}",-37.17814451096752
ecfp8,"[3832, 1072, 1824, 3375]",1,5,0.0920344075757905,256,128,128,rmsprop,0.19729251875502815,0.2004187901263333,"{'model_type': 'pcnna', 'vocab_size': 9048, 'window': 11, 'dim': 26, 'pcnn_num_layers': 4}","{'dim': 163, 'update_pairs': False}",{'dim': 101},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 3, 'dim': 460}",-102.97313948745202
ecfp8,"[256, 5000, 256, 1838]",1,5,1.0,128,128,128,adagrad,1.0,0.0001,"{'model_type': 'pcnna', 'vocab_size': 9048, 'window': 11, 'dim': 50, 'pcnn_num_layers': 2}","{'dim': 64, 'update_pairs': False}",{'dim': 64},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 2, 'dim': 512}",-10000.0
ecfp8,"[256, 5000, 256, 256]",1,5,1.0,128,128,128,adadelta,1.0,0.0001,"{'model_type': 'pcnna', 'vocab_size': 9048, 'window': 11, 'dim': 5, 'pcnn_num_layers': 1}","{'dim': 512, 'update_pairs': False}",{'dim': 512},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 4, 'dim': 64}",-10000.0
