explain_mode,attn_heads,attn_layers,lin_dims,output_dim,latent_dim,kaiming_constant,dprob,tr_batch_size,val_batch_size,test_batch_size,optimizer,optimizer__global__weight_decay,optimizer__global__lr,prot,ecfp8,weave,gconv,gnn,score
False,2,2,"[1354, 508, 2009]",1,256,5,0.27684802116756746,128,128,128,adadelta,0.0014368538685683276,0.00037045272712990214,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 230, 'fingerprint_size': 2238, 'num_layers': 2}",-0.5110554390375468
False,8,1,"[340, 119, 305]",1,512,5,0.47546386577455413,128,128,128,adam,0.10006416962103223,0.44894184158218164,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 108, 'fingerprint_size': 2238, 'num_layers': 4}",-0.5293744086260735
False,8,2,"[1498, 2010, 169]",1,256,5,0.4104761796758102,128,128,128,adadelta,0.0013300452030938895,0.0003473882235829768,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 189, 'fingerprint_size': 2238, 'num_layers': 4}",-0.5391243641131392
False,1,3,[224],1,256,5,0.14116453621276673,256,128,128,adam,0.0010361181432590736,0.16295742745714997,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 82, 'fingerprint_size': 2238, 'num_layers': 3}",-0.5434488363158145
False,16,2,"[2012, 153]",1,512,5,0.10872335482732653,256,128,128,adam,0.00015119294299187358,0.30507709767080876,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 392, 'fingerprint_size': 2238, 'num_layers': 3}",-0.5485279397878905
False,8,2,[374],1,256,5,0.49287705533960524,256,128,128,adam,0.00020092113320978908,0.1401738967406859,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 471, 'fingerprint_size': 2238, 'num_layers': 1}",-0.5486486938664225
False,1,3,"[1993, 2033, 384]",1,256,5,0.4593523414761195,256,128,128,adadelta,0.8203691143602,0.0008893373049429083,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 401, 'fingerprint_size': 2238, 'num_layers': 1}",-0.551159589518578
False,8,3,"[1558, 192, 286]",1,256,5,0.3169799935228046,128,128,128,adadelta,0.00256243065688984,0.00034879187767433126,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 72, 'fingerprint_size': 2238, 'num_layers': 3}",-0.5534371722726156
False,4,3,[131],1,256,5,0.48145413814537996,128,128,128,adadelta,0.30035145094513654,0.00022800045490733794,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 495, 'fingerprint_size': 2238, 'num_layers': 4}",-0.5575907443646854
False,2,3,"[87, 1052, 210]",1,512,5,0.12562693193528693,128,128,128,rmsprop,0.0033053172266025617,0.11263679742423215,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 410, 'fingerprint_size': 2238, 'num_layers': 2}",-0.5585251589717145
False,2,1,"[1758, 1758]",1,256,5,0.30102091116941293,256,128,128,adadelta,0.6966135521924425,0.00013184791674647302,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 443, 'fingerprint_size': 2238, 'num_layers': 1}",-0.5720112457230216
False,1,1,"[1811, 782, 1363]",1,256,5,0.17469395934612458,256,128,128,adadelta,0.4093431260603898,0.00023934750924890083,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 351, 'fingerprint_size': 2238, 'num_layers': 4}",-0.5721940541617974
False,1,1,[273],1,512,5,0.2209191618673404,128,128,128,adam,0.00013439095239305314,0.7935379457513994,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 168, 'fingerprint_size': 2238, 'num_layers': 1}",-0.5780955315863081
False,1,1,[1826],1,256,5,0.11981872170041066,128,128,128,adam,0.00014484265296649124,0.2423230125187221,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 168, 'fingerprint_size': 2238, 'num_layers': 4}",-0.589229373271818
False,2,3,[1911],1,256,5,0.423256551569299,256,128,128,adadelta,0.9659529157315839,0.00018354887598413984,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 64, 'fingerprint_size': 2238, 'num_layers': 2}",-0.5975694354829463
