attn_heads,attn_layers,lin_dims,latent_dim,output_dim,disc_hdims,kaiming_constant,weighted_loss,dprob,neigh_dist,tr_batch_size,val_batch_size,test_batch_size,optimizer_gen,optimizer_gen__global__weight_decay,optimizer_gen__global__lr,optimizer_disc,optimizer_disc__global__weight_decay,optimizer_disc__global__lr,prot,ecfp8,weave,gconv,gnn,score
2,1,"[673, 729]",256,1,"[501, 1031]",5,0.3665265595120296,0.23201972364192647,36,256,128,128,adam,0.17158235352282344,0.08341331873757539,adam,0.12656169101611914,0.013364040567376173,"{'model_types': ['pcnn2d', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 29, 'pcnn_num_layers': 3}",{'dim': 1024},{},{},"{'dim': 111, 'fingerprint_size': 2238, 'num_layers': 1}",-0.3971148945514672
1,2,[674],256,1,"[731, 786]",5,0.4518150212899916,0.18817326569277282,50,256,128,128,rmsprop,0.31401881200588,0.00012237221285098007,adam,0.04861822597346091,0.4458958128055016,"{'model_types': ['pcnn2d', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 43, 'pcnn_num_layers': 2}",{'dim': 1024},{},{},"{'dim': 347, 'fingerprint_size': 2238, 'num_layers': 4}",-0.4451911980926388
1,1,[153],256,1,"[849, 191]",5,0.2940277298152282,0.47134175356250363,45,256,128,128,sgd,0.16743013661978884,0.00018585455327395844,adadelta,0.32737913702067983,0.001312060875550965,"{'model_types': ['pcnn2d', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 29, 'pcnn_num_layers': 1}",{'dim': 1024},{},{},"{'dim': 107, 'fingerprint_size': 2238, 'num_layers': 3}",-0.48268994007182753
8,1,"[822, 654]",256,1,"[244, 975]",5,0.2742883893019117,0.17821585101546455,52,256,128,128,adadelta,0.09554845103891686,0.0012440284698947881,rmsprop,0.0011941823087568708,0.011009887703821032,"{'model_types': ['pcnn2d', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 7, 'pcnn_num_layers': 3}",{'dim': 1024},{},{},"{'dim': 181, 'fingerprint_size': 2238, 'num_layers': 1}",-0.4848187467409808
8,1,"[330, 1021]",256,1,"[742, 868]",5,0.2772276957483149,0.14369641158294078,62,256,128,128,adadelta,0.006111614920669724,0.0005815945640379181,rmsprop,0.007886973190274767,0.000707162380454054,"{'model_types': ['pcnn2d', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 32, 'pcnn_num_layers': 3}",{'dim': 1024},{},{},"{'dim': 245, 'fingerprint_size': 2238, 'num_layers': 2}",-0.5020270010672616
1,1,"[304, 1031]",256,1,"[118, 955]",5,0.4975568751315793,0.1298862578225789,11,256,128,128,adamax,0.00016394329847545117,0.049744980532307255,adam,0.004216918451218503,0.1030428242136721,"{'model_types': ['pcnn2d', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 6, 'pcnn_num_layers': 1}",{'dim': 1024},{},{},"{'dim': 184, 'fingerprint_size': 2238, 'num_layers': 2}",-0.5482697874623635
4,1,[511],256,1,"[185, 730]",5,0.2966900126479064,0.4978539823792023,16,256,128,128,adam,0.0003423759273965697,0.015509590600830993,adam,0.020592155953344196,0.0003333348344250511,"{'model_types': ['pcnn2d', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 46, 'pcnn_num_layers': 2}",{'dim': 1024},{},{},"{'dim': 348, 'fingerprint_size': 2238, 'num_layers': 1}",-0.5619886835972844
4,1,"[947, 1009]",256,1,"[143, 977]",5,0.18212738896843014,0.20633349905082168,51,256,128,128,adagrad,0.003686499467586628,0.09155058973784395,adamax,0.545400046465145,0.06743746873575124,"{'model_types': ['pcnn2d', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 38, 'pcnn_num_layers': 4}",{'dim': 1024},{},{},"{'dim': 142, 'fingerprint_size': 2238, 'num_layers': 1}",-0.8044685893018203
2,1,"[468, 613]",256,1,"[976, 213]",5,0.48289748544668054,0.28393751340883977,5,256,128,128,adam,0.0007744486510572851,0.4096480305872292,adagrad,0.11320369142416008,0.21694685511781833,"{'model_types': ['pcnn2d', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 47, 'pcnn_num_layers': 4}",{'dim': 1024},{},{},"{'dim': 446, 'fingerprint_size': 2238, 'num_layers': 3}",-1.0433665519616337
4,1,[992],256,1,"[139, 818]",5,0.30536040069801595,0.17137030190305957,28,256,128,128,rmsprop,0.0007106803452397646,0.1791369112702193,adadelta,0.022227145000375103,0.0005546200314349131,"{'model_types': ['pcnn2d', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 42, 'pcnn_num_layers': 3}",{'dim': 1024},{},{},"{'dim': 264, 'fingerprint_size': 2238, 'num_layers': 3}",-52.69537798060575
