,egfr_cs,smiles,proteinName,protein_dataset
5243,0,N#CCc1cc(O)cc2cc(-c3ccc(O)cc3)oc12,EGFR,egfr_cs
5244,0,O=C(O)CC[C@H](C[P@@](=O)(O)Cc1ccc(I)cc1)C(=O)O,EGFR,egfr_cs
5245,0,CCCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=N)N)cc1,EGFR,egfr_cs
5246,0,N=C(N)NC(=O)Cn1c(-c2ccccc2)ccc1-c1ccccc1,EGFR,egfr_cs
5247,0,CCCCCCCCC(O)(P(=O)(O)O)P(=O)(O)O,EGFR,egfr_cs
5248,0,COc1cc2ncc3c(N)nc4c(C)c(N)ccc4c3c2cc1OC,EGFR,egfr_cs
5249,0,CC(C)(C)NS(=O)(=O)c1ccc(-c2cnc3cccc(Nc4ccccn4)c3c2)cc1,EGFR,egfr_cs
5250,0,O[C@H](CCCl)c1ccccc1,EGFR,egfr_cs
5251,0,O=C(O)c1ccc(-c2c(F)cccc2F)cc1,EGFR,egfr_cs
5252,0,CC(C)CCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=N)N)cc1,EGFR,egfr_cs
5253,0,Oc1ccc(-c2noc3cc(O)ccc23)c(O)c1,EGFR,egfr_cs
5254,0,CNC(=O)c1cc(Oc2ccc3nc(Nc4ccc(Cl)c(C(F)(F)F)c4)[nH]c3c2)ccn1,EGFR,egfr_cs
5255,0,CC(=O)N(C)[C@H]1CC[C@H]([C@H](C)[C@H](N)C(=O)N2CC[C@H](F)C2)CC1,EGFR,egfr_cs
5256,0,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NOC)ccc3C)c2c1C,EGFR,egfr_cs
5257,0,CN1CCN(c2ccccc2C/N=N\C(N)=S)CC1,EGFR,egfr_cs
5258,0,N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CCc2ccccc2)cc1,EGFR,egfr_cs
5259,0,CC#CCOc1ccc(S(=O)(=O)N2CC[C@H](S)C2)cc1,EGFR,egfr_cs
5260,0,O=C(Cc1ccc2ccccc2c1)Nc1cc(C2CC2)n[nH]1,EGFR,egfr_cs
5261,0,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CCOCC1,EGFR,egfr_cs
5262,0,O=C(O)[C@@H](O)[C@@H](O)c1ccc(F)cc1,EGFR,egfr_cs
5263,0,CC[C@@H](N)C(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=N)N)cc1,EGFR,egfr_cs
5264,0,c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1,EGFR,egfr_cs
5265,0,O=C(N/N=C/c1cc(Br)c(O)c(Br)c1O)c1ccc2ccccc2c1,EGFR,egfr_cs
5266,0,O=C(N/N=C/c1cc(Br)c(O)c(Br)c1O)c1ccc(Cl)cc1,EGFR,egfr_cs
5267,0,CC[C@@H](C(=O)O)[C@H](NS(=O)(=O)c1ccc(C)cc1)C(=O)O,EGFR,egfr_cs
5268,0,O=C(O)[C@]1(O)C=Cc2ccccc2O1,EGFR,egfr_cs
5269,0,Cn1cncc1[C@H](OCc1nc(Cl)c(C#N)cc1-c1cccc(Cl)c1)c1ccc(C#N)cc1,EGFR,egfr_cs
5270,0,NS(=O)(=O)Oc1ccc2c(c1)S(=O)(=O)C(CC1CCCCCC1)=C2,EGFR,egfr_cs
5271,0,O=C(O)c1[nH]c(C(=O)O)c(-c2c[nH]c3c(Cl)cccc23)c1-c1c[nH]c2c(Cl)cccc12,EGFR,egfr_cs
5272,0,CC(=O)c1ccc(NC(=O)c2cn[nH]c2-c2cc(Cl)c(O)cc2O)cc1,EGFR,egfr_cs
5273,0,CS(=O)(=O)c1ccc(CN2CCN(c3cn[nH]c3-c3cc(Cl)c(O)cc3O)CC2)cc1,EGFR,egfr_cs
5274,0,CCNC(=O)c1n[nH]c(-c2cc(Cl)c(O)cc2O)c1N1CCNCC1,EGFR,egfr_cs
5275,0,N[C@H](COc1cncc(-c2ccc3cnccc3c2)c1)CC1C=Nc2ccccc21,EGFR,egfr_cs
5276,0,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](CO)NC(C)=O,EGFR,egfr_cs
5277,0,CCNC(=O)c1noc(-c2cc(Cl)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,EGFR,egfr_cs
5278,0,NCc1ccc2c(c1)C1(CCN(C(=O)c3ccc(C#Cc4ccccc4)o3)CC1)CO2,EGFR,egfr_cs
5279,0,Cc1nn(-c2cccc(CCC(N)=O)c2)c2cc(N[C@@H](C)c3ccccc3)ncc12,EGFR,egfr_cs
5280,0,CCNC(=O)c1noc(-c2cc(Cl)c(O)cc2O)c1-c1ccc(OC)cc1,EGFR,egfr_cs
5281,0,CCCCCCP(=O)(O)OC[C@H](C)Cc1ccccc1,EGFR,egfr_cs
5282,0,CCCCCCP(=O)(O)OC[C@@H](C)Cc1ccccc1,EGFR,egfr_cs
5283,0,CCc1nc(N)nc(N)c1-c1ccc2c3ccccc3n(CCCOC)c2c1,EGFR,egfr_cs
5284,0,c1cn(CCCCCCn2ccnc2)cn1,EGFR,egfr_cs
5285,0,CCNC(=O)c1cc2c(-c3cc(OCCN4CCCC4)c(Cl)cc3Cl)nc(N)nc2s1,EGFR,egfr_cs
5286,0,CCN(CC)S(=O)(=O)c1ccc(Cl)c(C(=O)Nc2sc3c(c2C#N)CCC3)c1,EGFR,egfr_cs
5287,0,CN(CCOc1ccc(-c2ccc(C#N)cc2)cc1)C(=O)NO,EGFR,egfr_cs
5288,0,N#CC1=C(c2cc(Cl)cc(Cl)c2)C(=O)N2CCC[C@]12Cc1ccc(C#N)cc1,EGFR,egfr_cs
5289,0,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,EGFR,egfr_cs
5290,0,COc1ccc2c(c1)S(=O)(=O)NC(c1c(O)c(-c3ccccc3)nn(CCC(C)C)c1=O)=N2,EGFR,egfr_cs
5291,0,O=C(Nc1cc([C@@H]2CCCN2)[nH]n1)Nc1cccc2c1[C@@H]1CCCN1C2=O,EGFR,egfr_cs
5292,0,N[C@H](COc1cncc(-c2ccc3n[nH]cc3c2)c1)CC1=C2C=CC=CC2N=C1,EGFR,egfr_cs
5293,0,COc1ccc(C(=O)N/N=C/c2cc(Br)c(O)c(Br)c2O)cc1,EGFR,egfr_cs
5294,0,CCCCCCCCCCCCSc1[nH]nnc1C(=O)O,EGFR,egfr_cs
5295,0,CCCC[C@H](C(=O)O)c1c[nH]c2ccccc12,EGFR,egfr_cs
5296,0,CCC[C@H](C(=O)O)c1c[nH]c2ccccc12,EGFR,egfr_cs
5297,0,CC(C)(C)OC(=O)NCCCCCC[C@H](C(=O)O)c1c[nH]c2ccccc12,EGFR,egfr_cs
5298,0,OCc1cnn2c(NCc3cccnc3)cc(-c3ccccc3)nc12,EGFR,egfr_cs
5299,0,CS[C@@H]1[C@@H](NCc2ccccc2)[C@@H](O)[C@@H](O)[C@H]1O,EGFR,egfr_cs
5300,0,O=C(O)c1ccccc1NC(=O)N1CCC(c2ccccc2C(F)(F)F)CC1,EGFR,egfr_cs
5301,0,O=C(N[C@@H]1Cc2ccccc2[C@H]1O)c1cc2cc(Cl)sc2[nH]1,EGFR,egfr_cs
5302,0,CC(C)NC[C@@H](O)COc1ccc(CC(N)=O)cc1,EGFR,egfr_cs
5303,0,N[C@@H](Cc1cc(/N=C/Cc2ccccc2)c(O)cc1O)C(=O)O,EGFR,egfr_cs
5304,0,COC(=O)C(Cc1ccccc1)(Cc1ccc(NS(=O)(=O)O)cc1)C(=O)OC,EGFR,egfr_cs
5305,0,O=C(O)c1ccc(/C=N/OCCO/N=C/c2cc(=O)[nH]c(=O)[nH]2)cc1,EGFR,egfr_cs
5306,0,CC[C@@H](C)Nc1ncc(C(=O)Nc2cc(C(=O)NC)ccc2C)s1,EGFR,egfr_cs
5307,0,Cc1ccc(-c2cccc(C(=O)N3CCCC(C)(C)C3)n2)cc1F,EGFR,egfr_cs
5308,0,CS(=O)(=O)c1ccc([C@H]2NOC([C@@H](CC3CC3)[C@H](N)C(=O)N3CC[C@H](F)C3)N2)c(F)c1,EGFR,egfr_cs
5309,0,CS(=O)(=O)c1ccc(-c2noc([C@@H](CC3CC3)[C@H](N)C(F)=C3CCCC3)n2)c(Cl)c1,EGFR,egfr_cs
5310,0,Nc1cc(Oc2ccc(NC(=O)NC(=O)Cc3ccc(F)cc3)cc2F)ccn1,EGFR,egfr_cs
5311,0,CC(C)C[C@@H](N)C(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=N)N)cc1,EGFR,egfr_cs
5312,0,O=C(Cc1ccc(F)cc1)NC(=O)Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1,EGFR,egfr_cs
5313,0,CCOc1cc(C[C@H]2SC(=S)N(CC(=O)O)C2=O)c(Br)c(Br)c1O,EGFR,egfr_cs
5314,0,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F,EGFR,egfr_cs
5315,0,CCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4cccnc4)cc23)c1F,EGFR,egfr_cs
5316,0,CCC[C@H]1COc2ccsc2C(=N)N1,EGFR,egfr_cs
5317,0,COc1ccnc(NC2CCN(C(=O)c3ccc(C#N)cc3)CC2)c1,EGFR,egfr_cs
5318,0,C[C@H]1CN=C(N)c2sccc2O1,EGFR,egfr_cs
5319,0,CCCCC#Cc1ccc(C(=O)NNC(=S)NC)o1,EGFR,egfr_cs
5320,0,NC(=[NH2+])c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](N)Cc2ccccc2)cc1,EGFR,egfr_cs
5321,0,COc1ccccc1-c1cc2c(c3c1C(=O)NC3=O)c1cc(O)ccc1n2CCCO,EGFR,egfr_cs
5322,0,NC1=N[C@H](COc2ccc3c(c2)CNCC3)COc2ccsc21,EGFR,egfr_cs
5323,0,c1cn(-c2ccc(Oc3nccc(Oc4ccc5c(c4)OCO5)n3)cc2)cn1,EGFR,egfr_cs
5324,0,Oc1ccc2nc(-c3cccc4c(O)cccc34)oc2c1,EGFR,egfr_cs
5325,0,O=C(NCc1ccccc1)c1cc(-c2n[nH]cc2-c2cccc(Cl)c2)c[nH]1,EGFR,egfr_cs
5326,0,c1cn(-c2ccc(O[C@H]3CCCN(Cc4ccc5c(c4)OCO5)C3)cc2)cn1,EGFR,egfr_cs
5327,0,Nc1nc2cc3[nH]cnc3cc2c(=O)[nH]1,EGFR,egfr_cs
5328,0,CC#CCNc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)OC(C)(C)C)CC2)cc1,EGFR,egfr_cs
5329,0,COc1ccc(CSc2nnc(-c3ccc4c(c3)OCO4)o2)cc1F,EGFR,egfr_cs
5330,0,N[C@H]1CN(C(=O)c2cnc3ccccc3n2)C[C@H]1C(=O)N1CCCC1,EGFR,egfr_cs
5331,0,C[C@H]1CNc2c(cccc2[SH](=O)=O)C1,EGFR,egfr_cs
5332,0,C[C@H](NC1=NC(=O)[C@](C)(C(C)(C)O)S1)c1ccc(F)cc1,EGFR,egfr_cs
5333,0,CCc1c(C)[nH]c(=O)c(N(C)CCOC)c1Cc1cccc(C)c1,EGFR,egfr_cs
5334,0,C[C@@H]1CCc2cccc(c2)C[C@@](C)(N)C(=O)OCc2cc(nc(N(C)S(C)(=O)=O)c2)CC1,EGFR,egfr_cs
5335,0,O=C(Nc1cccc(-c2n[nH]c3ccc(-c4nc[nH]n4)cc23)c1)c1ccco1,EGFR,egfr_cs
5336,0,N[C@H]1Cn2c(nc3cnccc32)C[C@@H]1c1cc(F)c(F)cc1F,EGFR,egfr_cs
5337,0,N=C(N)c1ccc2cccc(NC(=O)c3cccc(S(=O)(=O)OCCCO)c3)c2c1,EGFR,egfr_cs
5338,0,N=C(N)NC[C@H](OC(=O)c1cccnc1)c1ccc(B2OC[C@@H](CO)O2)cc1,EGFR,egfr_cs
5339,0,Cc1cc(N2CCCS2(=O)=O)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,EGFR,egfr_cs
5340,0,NCC1CCN(Cc2ccc3[nH]c(-c4cc5ccccc5[nH]c4=O)cc3c2)CC1,EGFR,egfr_cs
5341,0,O=C(NCc1ccc(-c2ccccc2)cc1)[C@@H]1O[C@H]2CN(C(=O)NO)C[C@@H]1O2,EGFR,egfr_cs
5342,0,N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCc1cccc(F)c1,EGFR,egfr_cs
5343,0,O=C(O)COc1cc(Cl)ccc1C(=O)NCc1ccc(Br)cc1F,EGFR,egfr_cs
5344,0,Cc1cc(Oc2ccc3c(c2)OCO3)nc(Oc2ccc(-n3ccnc3)cc2)n1,EGFR,egfr_cs
5345,0,O=C(O)COc1cc(Cl)ccc1C(=O)NCc1cccc([N+](=O)[O-])c1,EGFR,egfr_cs
5346,0,CC1(C)CCC(C)(C)c2cc([C@@H](O)C(=O)Nc3ccc(C(=O)O)cc3F)ccc21,EGFR,egfr_cs
5347,0,Oc1ccc(-c2cc3cc(O)ccc3o2)cc1,EGFR,egfr_cs
5348,0,C[C@H](C1=c2cc(O)ccc2=NC1=O)c1ccc[nH]1,EGFR,egfr_cs
5349,0,O=C(O)COc1ccc2c(c1)C(=NO)c1cc(OCC(=O)O)ccc1-2,EGFR,egfr_cs
5350,0,CCc1c(C)[nH]c(=O)c(I)c1Oc1cccc(/C=C/C#N)c1,EGFR,egfr_cs
5351,0,COCc1cc(O)cc2c1O[C@@H](c1ccc(O)cc1)[C@H]1CC(F)(F)C[C@@H]21,EGFR,egfr_cs
5352,0,NC[C@H](O)CNc1ccc([N+](=O)[O-])c2cccnc12,EGFR,egfr_cs
5353,0,O=C(O)c1ccccc1NC1CCCCC1,EGFR,egfr_cs
5354,0,C[C@](O)(COc1ccc(C#N)cc1)C(=O)Nc1ccc(C#N)c(I)c1,EGFR,egfr_cs
5355,0,NC(=O)c1cc2c(=O)c3cc(F)ccc3oc2nc1N,EGFR,egfr_cs
5356,0,CC(C)(CNC(=O)c1ccc(Oc2ccccc2)cc1)c1ccc2c(N)nc(N)nc2n1,EGFR,egfr_cs
5357,0,CC(C)(C)c1nc(NCCc2c[nH]cn2)c2cc(C(N)=O)c(N)nc2n1,EGFR,egfr_cs
5358,0,CC(C)(C)c1nc(N2CCN(c3ncccn3)CC2)c2cc(C(N)=O)c(N)nc2n1,EGFR,egfr_cs
5359,0,O=C(N/N=C/c1cc(Br)c(O)c(Br)c1O)c1cccc(Br)c1,EGFR,egfr_cs
5360,0,Nc1ncnc2c1nc(NCc1ccc(Cl)c(Cl)c1)n2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,EGFR,egfr_cs
5361,0,O=C(NOC[C@H](O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl,EGFR,egfr_cs
5362,0,O=C(O)c1cc(-c2ccc(Cl)cc2Cl)ccc1O,EGFR,egfr_cs
5363,0,CCCC(CCC)C(=O)N[C@@H]1Cc2ccc(S(N)(=O)=O)cc2C1,EGFR,egfr_cs
5364,0,C[C@@H]1CN(c2ccc([N+](=O)[O-])cc2)CCN1S(=O)(=O)c1ccc(C(C)(C)C)cc1,EGFR,egfr_cs
5365,0,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccccc2)s1,EGFR,egfr_cs
5366,0,CCOC(=O)c1c(C)[nH+]n(-c2ccccc2)c1C,EGFR,egfr_cs
5367,0,CCSC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,EGFR,egfr_cs
5368,0,CCCc1c(OCCCOc2ccc3c(ccn3CC(=O)O)c2)ccc2c(C(F)(F)F)noc12,EGFR,egfr_cs
5369,0,CN(C)C[C@@H](O)COc1ccc(Nc2cc(Nc3cc(C(F)(F)F)ccc3F)ncn2)cc1,EGFR,egfr_cs
5370,0,O=C1c2ccccc2C(=O)N1CCc1nnn[nH]1,EGFR,egfr_cs
5371,0,CCN(CC)C(=O)Cc1cccc(NS(=O)(=O)c2cccc(Cl)c2C)n1,EGFR,egfr_cs
5372,0,O=C(O)[C@H]1CC(=O)N(c2ccccc2O)C1,EGFR,egfr_cs
5373,0,COc1ccc(-n2cnc3ccc(-c4n[nH]c(=S)o4)cc32)cc1,EGFR,egfr_cs
5374,0,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(C)O2,EGFR,egfr_cs
5375,0,O=C(O)[C@@H](O)Cc1c[nH]c2ccccc12,EGFR,egfr_cs
5376,0,Cc1ccc2c(c1)c1c(n2C[C@@H](O)CNC2CCCCC2)CCCC1,EGFR,egfr_cs
5377,0,CC(C)CCn1c(=O)c(C2=Nc3ccc(NS(C)(=O)=O)cc3S(=O)(=O)N2)c(O)c2cccn21,EGFR,egfr_cs
5378,0,O=C(O)Cn1cc(Cc2nc3c(F)c(F)cc(F)c3s2)c2ccccc21,EGFR,egfr_cs
5379,0,Cc1ccc2c(c1C)CN(C(=O)N(C)C)C[C@@H]2c1cccc(O)c1,EGFR,egfr_cs
5380,0,N#CSc1cnn2c(NCc3ccncc3)cc(-c3cccc(Cl)c3Cl)nc12,EGFR,egfr_cs
5381,0,O=C(N[C@@H]1Cc2ccccc2NC1=O)c1cc2cc(Cl)sc2[nH]1,EGFR,egfr_cs
5382,0,C[C@H](c1nc(-c2ccc(S(C)(=O)=O)cc2)no1)[C@H](N)C(=O)N1CCCC1,EGFR,egfr_cs
5383,0,CCOC(=O)C(CCNC(=O)OC(C)(C)C)(Cc1ccc(NS(=O)(=O)O)cc1)C(=O)OCC,EGFR,egfr_cs
5384,0,O=C(O)CNC(=O)c1cccc(O)c1,EGFR,egfr_cs
5385,0,CC[C@@H](Cc1ccc(OC)c(CNC(=O)c2ccc(C(F)(F)F)cc2F)c1)C(=O)O,EGFR,egfr_cs
5386,0,N=C(N)NCCc1ccc(B2OC[C@@H](CO)O2)cc1,EGFR,egfr_cs
5387,0,N[C@H]1C[C@@H](N2CCn3c(nnc3C(F)(F)F)C2)CC[C@@H]1c1cc(F)c(F)cc1F,EGFR,egfr_cs
5388,0,CC1(C)CC(=O)c2sc(N3CCOCC3)nc2C1,EGFR,egfr_cs
5389,0,COC(=O)c1cc(NC(=O)c2cccc(O)c2C)c2cc(C(=N)N)ccc2c1,EGFR,egfr_cs
5390,0,N#Cc1ccc2c(-c3cc4cc(CN5CCC(CN)CC5)ccc4[nH]3)n[nH]c2c1,EGFR,egfr_cs
5391,0,N=C(N)c1ccc2cc(C(=O)Nc3cccc(OC4CCCC4)c3)ccc2c1,EGFR,egfr_cs
5392,0,N=C(N)Nc1ccc(B2OC[C@@H](CO)O2)cc1,EGFR,egfr_cs
5393,0,COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2ccc[nH]2)ccc1O,EGFR,egfr_cs
5394,0,CC#CCOc1ccc(S(=O)(=O)CCCS)cc1,EGFR,egfr_cs
5395,0,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,EGFR,egfr_cs
5396,0,C[C@@H]1c2nc(C(F)(F)F)nn2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,EGFR,egfr_cs
5397,0,OC(c1ccc(NCC(F)(F)F)cc1)(C(F)(F)F)C(F)(F)F,EGFR,egfr_cs
5398,0,CCCNC(=O)[C@@H]1CCCN1C(=O)[C@H](N)C(c1ccccc1)c1ccccc1,EGFR,egfr_cs
5399,0,CC(=O)Nc1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,EGFR,egfr_cs
5400,0,CC(=O)c1cc(F)c(Cl)cc1NCC(=O)Nc1ccccc1C(=O)O,EGFR,egfr_cs
5401,0,CC1=CC[C@]2(CO)CO[C@H](c3ccc(O)cc3)[C@H]1C2,EGFR,egfr_cs
5402,0,C[C@H]1CC[C@]2(CO)CO[C@H](c3ccc(O)cc3)[C@H]1[C@H]2C,EGFR,egfr_cs
5403,0,N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)COC2CCCC2)cc1,EGFR,egfr_cs
5404,0,CCCOc1ccc(-c2csc(-c3ccccc3Cl)c2CC(=O)NC(=N)N)cc1,EGFR,egfr_cs
5405,0,Cc1c(Cl)cccc1NC(=O)[C@H]1CC(=O)N(C2CCCCC2)C1,EGFR,egfr_cs
5406,0,N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)COC2CCCCC2)cc1,EGFR,egfr_cs
5407,0,CN(C)C(=O)[C@@H]([C@H]1CC[C@H](c2ccc3ncnn3c2)CC1)[C@H](N)C(=O)N1CCC(F)(F)C1,EGFR,egfr_cs
5408,0,O=C(O)Cn1ccc(=O)n(Cc2nc3cc(Cl)ccc3s2)c1=O,EGFR,egfr_cs
5409,0,NCc1ccc(-c2cccs2)s1,EGFR,egfr_cs
5410,0,N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CCC2CCCC2)cc1,EGFR,egfr_cs
5411,0,Nc1ccc2c3c(cccc13)C(=O)NC2=O,EGFR,egfr_cs
5412,0,CC(C)(C)c1ccc(C(=O)N/N=C/c2cc(Br)c(O)c(Br)c2O)cc1,EGFR,egfr_cs
5413,0,O=C(N/N=C/c1cc(Br)c(O)c(Br)c1O)c1ccc(Br)cc1,EGFR,egfr_cs
5414,0,NCC(=O)Nc1ccc(OCc2ccccc2)cc1,EGFR,egfr_cs
5415,0,Oc1cc(O)c(-c2[nH]ncc2N2CCNCC2)cc1Cl,EGFR,egfr_cs
5416,0,O=C(NOC[C@H](O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F,EGFR,egfr_cs
5417,0,N[C@@H](CCC(=O)Nc1ccc(OCc2ccccc2)cc1)C(=O)O,EGFR,egfr_cs
5418,0,Cc1ccc(OCC[P@H](=O)[O-])cc1,EGFR,egfr_cs
5419,0,NCCCC(=O)Nc1ccc(OCc2ccccc2)cc1,EGFR,egfr_cs
5420,0,N=C(N)Nc1ccc(C[C@H](NC(=O)CSc2ccc(Cl)cc2)C(N)=O)cc1,EGFR,egfr_cs
5421,0,CN(C)CCCCSC(=N)N,EGFR,egfr_cs
5422,0,N[C@H](COc1cncc(/C=C/c2ccncc2)c1)Cc1c[nH]c2ccccc12,EGFR,egfr_cs
5423,0,O=C(O)c1ccc(-c2ccc(F)cc2)cc1,EGFR,egfr_cs
5424,0,COc1ccc(/C=C/C(=O)O)cc1O,EGFR,egfr_cs
5425,0,Fc1ccc(CC2CCNCC2)cc1,EGFR,egfr_cs
5426,0,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C=C\[C@@H](O)CCC(=O)O,EGFR,egfr_cs
5427,0,O=C(O)CNC(=O)c1ncc2c(I)cccc2c1O,EGFR,egfr_cs
5428,0,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)[C@H](c1cc(F)cc(F)c1)O2,EGFR,egfr_cs
5429,0,CS(=O)(=O)Nc1ccc(C(=O)O)cc1,EGFR,egfr_cs
5430,0,CN(Cc1ccc(Cl)cc1)S(=O)(=O)c1ccc(S(N)(=O)=O)cc1,EGFR,egfr_cs
5431,0,Cc1cccc2c1ccn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1,EGFR,egfr_cs
5432,0,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCN(c3ncccn3)CC2)C(=O)N1,EGFR,egfr_cs
5433,0,Cc1cc(=O)oc2cc(O)ccc12,EGFR,egfr_cs
5434,0,Oc1ccc(-c2ccc3c(Cl)c(O)ccc3c2)cc1,EGFR,egfr_cs
5435,0,N=C(N)NNC(=O)N(c1ccccc1)c1ccccc1,EGFR,egfr_cs
5436,0,CC1(C)SCCN(S(=O)(=O)c2ccc(OCC#CCN)cc2)[C@H]1C(=O)NO,EGFR,egfr_cs
5437,0,N=C(N)Nc1ccc(CC(=O)c2ccccc2)cc1,EGFR,egfr_cs
5438,0,Cc1ccc(C(=O)N2CCC(Cc3ccccc3)CC2)cc1,EGFR,egfr_cs
5439,0,N[C@H](COc1cncc(C2=NCC3=NN=CC3=C2)c1)CC1=C2C=CCC=C2N=C1,EGFR,egfr_cs
5440,0,CC[C@H](CO)Nc1ccc2ncc(-c3ccc(C(=O)O)cc3)n2n1,EGFR,egfr_cs
5441,0,NS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,EGFR,egfr_cs
5442,0,Cc1nc(C(Cc2ccccc2)(Cc2ccc(NS(=O)(=O)O)cc2)c2noc(C)n2)no1,EGFR,egfr_cs
5443,0,CCCCNc1cc(C)nc2nc(Nc3cc(Cl)ccc3C)nn12,EGFR,egfr_cs
5444,0,Cc1cccc(C)c1OC[C@@H](C)N,EGFR,egfr_cs
5445,0,O=C(O)COc1c(C(=O)O)sc(-c2ccccc2)c1Br,EGFR,egfr_cs
5446,0,N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CCC2CCCCC2)cc1,EGFR,egfr_cs
5447,0,C[C@H](C1=c2cc(NC(N)=O)ccc2=NC1=O)c1ccc[nH]1,EGFR,egfr_cs
5448,0,Cc1cccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](N)Cc2ccccc2)c1,EGFR,egfr_cs
5449,0,O=C1CN(c2csc(-c3ccccc3)c2Cl)S(=O)(=O)N1,EGFR,egfr_cs
5450,0,CN(C)C(=O)[C@@H]([C@H]1CC[C@H](c2cccc3ncnn32)CC1)[C@H](N)C(=O)N1CC[C@H](F)C1,EGFR,egfr_cs
5451,0,CC(C)[C@H](NS(=O)(=O)CCCc1ccccc1)[P@](=O)(O)C[C@H](C(=O)O)c1cccc(CN)c1,EGFR,egfr_cs
5452,0,C[C@H](C(=O)/N=C1\C=C(C2CC2)N=N1)c1ccc(N2CCN=C2O)cc1,EGFR,egfr_cs
5453,0,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,EGFR,egfr_cs
5454,0,O=C(O)CCc1ccc(-c2cccc([N+](=O)[O-])c2)s1,EGFR,egfr_cs
5455,0,COc1cc(-c2ccccc2)cc([C@@H](C)C#Cc2c(C)nc(N)nc2N)c1,EGFR,egfr_cs
5456,0,COc1cc(-c2ccc(C)cc2)cc([C@@H](C)C#Cc2c(C)nc(N)nc2N)c1,EGFR,egfr_cs
5457,0,COc1cc(-c2cc(C)cc(C)c2)cc([C@@H](C)C#Cc2c(C)nc(N)nc2N)c1,EGFR,egfr_cs
5458,0,N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCc1ccccc1,EGFR,egfr_cs
5459,0,COc1cc(-c2c(C)cccc2C)cc([C@@H](C)C#Cc2c(C)nc(N)nc2N)c1,EGFR,egfr_cs
5460,0,Cc1cc(COc2ccc([C@]3(C)CCN([C@H](C)C(=O)NO)C3=O)cc2)c2ccccc2n1,EGFR,egfr_cs
5461,0,c1ccc(-c2oc3nccc(NCCN4CCNCC4)c3c2-c2ccccc2)cc1,EGFR,egfr_cs
5462,0,COC(=O)[C@@]1(Cc2ccc(OCc3cc(C)nc4ccccc34)cc2)C[C@@H]1C(=O)NO,EGFR,egfr_cs
5463,0,O=C([C@@H]1C=Cc2c(Cl)nc(OCc3ccc(F)cc3)c(=O)n21)N1CCCC1,EGFR,egfr_cs
5464,0,Nc1nccc(-c2cc3c([nH]2)[C@@H](CCF)CNC3=O)n1,EGFR,egfr_cs
5465,0,O/N=C/c1ccc(-c2ccc(O)cc2)c2ccccc12,EGFR,egfr_cs
