egfr_cs,smiles,proteinName,protein_dataset
0,N#Cc1cc(Cl)cc(Oc2c(Br)ccc(Cc3n[nH]c4nnccc34)c2F)c1,EGFR,egfr_cs
0,CN(C)Cc1c[nH]c2c(CCCO)cccc12,EGFR,egfr_cs
0,Nc1nc(N)c2nc(CN3c4ccc(O)cc4C=CC4=CCC=C[C@@H]43)cnc2n1,EGFR,egfr_cs
0,O=C(O)Cn1cc(Cc2nc3c(F)c(F)cc(F)c3s2)c2cccnc21,EGFR,egfr_cs
0,CS(=O)(=O)Nc1cccc2cccnc12,EGFR,egfr_cs
0,CCCCCCCCCc1cc(O)c2ccccc2[n+]1[O-],EGFR,egfr_cs
0,CC(/C=C/c1c(C)cc(O)c(C)c1C)=C\C=C\C(C)=C\C(=O)O,EGFR,egfr_cs
0,CC1(C)C(CSS(C)(=O)=O)=C(c2ccccc2)C(C)(C)N1O,EGFR,egfr_cs
0,Cc1cc(C)cc(Oc2c(CSCc3ccco3)c(C)[nH]c(=O)c2I)c1,EGFR,egfr_cs
0,CN(C/C=C/COc1ccc(C(=O)c2ccc(Br)cc2)cc1)C1CC1,EGFR,egfr_cs
0,N#Cc1cc(Cl)cc(Oc2cc(OCc3n[nH]c4ncccc34)ccc2Cl)c1,EGFR,egfr_cs
0,N#Cc1cc(Cl)cc(Oc2cc(OCc3n[nH]c4nc(N)ccc34)ccc2Cl)c1,EGFR,egfr_cs
0,CC(C)(C)n1nc(Cc2cccc(O)c2)c2c(N)ncnc21,EGFR,egfr_cs
0,CC[C@H](CO)Nc1nc(NCc2ccc(-c3ccccn3)cc2)c2ncn(C(C)C)c2n1,EGFR,egfr_cs
0,COC(=O)c1c(O)cc(O)c(Cl)c1CCC(=O)Nc1cc(O)c(OC)cc1O,EGFR,egfr_cs
0,COc1cc(N)c(OC)c(CCOC(=O)c2cc(Cl)c(O)cc2O)c1OC,EGFR,egfr_cs
0,Oc1ccc(CCc2cc(O)cc(O)c2)cc1,EGFR,egfr_cs
0,C=C1C2=C(C[C@@]1(C)C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC2,EGFR,egfr_cs
0,CC(C)(C)OC(=O)N1CCC(c2nc(-c3cccs3)no2)CC1,EGFR,egfr_cs
0,Fc1ccc(-c2nnc(-c3ccccc3)[nH]2)cc1,EGFR,egfr_cs
0,O=C(Cc1cccs1)N1CCC(c2nc(-c3cccs3)no2)CC1,EGFR,egfr_cs
0,CNCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,EGFR,egfr_cs
0,CCC(CC)NC(=O)C[C@@H](C(N)=O)C(C)(C)C,EGFR,egfr_cs
0,C=CCCCCP(=O)(O)OC[C@@H]1COC(C)(C)O1,EGFR,egfr_cs
0,N[C@H]1CCCCCCCCCCNC1=O,EGFR,egfr_cs
0,N=C(N)NC(=N)Nc1cc(C(F)(F)F)ccc1Cl,EGFR,egfr_cs
0,COc1cc(NC(=N)NC(=N)N)cc(OC)c1,EGFR,egfr_cs
0,C=C/C=N/[C@@H]1CCc2c(O)cccc21,EGFR,egfr_cs
0,Cc1ccc(S(=O)(=O)NC2=NC(=O)/C(=C/c3ccc(C)o3)S2)cc1,EGFR,egfr_cs
0,CCOC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(=O)NO)CC(C)C,EGFR,egfr_cs
0,Nc1ccc(S(=O)(=O)NC(=O)NCCS)cc1,EGFR,egfr_cs
0,O=C(O)[C@]1(O)C=C(c2cccc(Sc3ccccc3)c2)[C@@H](O)[C@H](O)C1,EGFR,egfr_cs
0,Cc1cc(C)cc(NC(=O)Cc2ccc(OC(C)(C)C(=O)O)cc2)c1,EGFR,egfr_cs
0,N=C(N)c1cccc(CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)c1,EGFR,egfr_cs
0,O=C1CN(S(=O)(=O)/C=C/c2ccc(Cl)s2)CCN1Cc1cc2cnccc2[nH]1,EGFR,egfr_cs
0,CC(C)C[C@H](CC(=O)NO)C(=O)N[C@H]1Cc2cn(c3ccccc23)CCCCCCNC1=O,EGFR,egfr_cs
0,O=C(NO)C1(CS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1,EGFR,egfr_cs
0,O=C(CC1(S(=O)(=O)c2ccc(Oc3ccccc3)cc2)CCOCC1)NO,EGFR,egfr_cs
0,CCCCCCC#Cc1ccccc1/C=C/C(=O)O,EGFR,egfr_cs
0,CC(C)C[C@H](CC(=O)O)C(=O)N[C@H]1Cc2cn(c3ccccc23)CCCCCCNC1=O,EGFR,egfr_cs
0,Cc1ccc2c(c1)CCCN2C(=O)SCC(=O)Nc1ccc(S(N)(=O)=O)cc1Cl,EGFR,egfr_cs
0,N=C(N)c1ccc(CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)cc1,EGFR,egfr_cs
0,CC(=O)C[C@H](c1ccccc1)c1c(O)c2ccccc2oc1=O,EGFR,egfr_cs
0,CC(=O)O[C@H](C(=O)Nc1cccc2c1C(=O)C(=O)NC2=O)c1ccccc1,EGFR,egfr_cs
0,CC(=O)O[C@H](C(=O)Nc1cccc2c1C(=O)C(=O)NC2=O)c1cccc(Cl)c1,EGFR,egfr_cs
0,O=C(CCC(=O)Nc1ccc2c(c1)C(=O)C(=O)NC2=O)Nc1cccc(OCCF)c1,EGFR,egfr_cs
0,OC[C@H]1O[C@@]2(C[C@@H](c3ccc4ccccc4c3)NO2)[C@H](O)[C@@H](O)[C@@H]1O,EGFR,egfr_cs
0,CCOC(=O)NCCCNC(=O)OCC,EGFR,egfr_cs
0,CC(C)c1nc(COC(N)=O)n(Cc2ccncc2)c1Sc1cc(Cl)cc(Cl)c1,EGFR,egfr_cs
0,Cc1ccc([C@@H]2C[C@]3(ON2)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1,EGFR,egfr_cs
0,CN(C)C(=O)[C@@H](c1ccc(-c2ccc3ncnn3c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,EGFR,egfr_cs
0,COC(=O)[C@H](Cc1ccc(Br)cc1)NC(=O)CCCCCCC(=O)NO,EGFR,egfr_cs
0,C[C@H](N)[P@](=O)(O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,EGFR,egfr_cs
0,CC(C)C[C@H](C(=O)NO)N(Cc1ccccc1)[P@](C)(=O)c1ccccc1,EGFR,egfr_cs
0,C[C@@H](NC(=O)c1ccccc1)C(=O)O,EGFR,egfr_cs
0,COc1ccc(OCCCCCCn2ccnc2)c(Cl)c1,EGFR,egfr_cs
0,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(=O)CCC(=O)O)CC[C@]4(C)[C@H]3CC[C@]12C,EGFR,egfr_cs
0,Cc1nc2cc3nc(N)[nH]c(=O)c3cc2[nH]1,EGFR,egfr_cs
0,Nc1nc2cc3[nH]c(NCc4cccc5ccccc45)nc3cc2c(=O)[nH]1,EGFR,egfr_cs
0,Cc1cccc(Nc2nc(Nc3ccc(CC(=O)O)cc3)ncc2C(N)=O)c1,EGFR,egfr_cs
0,Nc1nc2cc3nc(NCc4cccs4)[nH]c3cc2c(=O)[nH]1,EGFR,egfr_cs
0,C[C@]12OCC[C@H]1C(=O)N[C@]2(C=O)[C@@H](O)[C@@H]1C=CCCC1,EGFR,egfr_cs
0,C[C@H](/N=C/c1ccc(OCc2cccc(F)c2)cc1)C(N)=O,EGFR,egfr_cs
0,COc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1)CC2=O,EGFR,egfr_cs
0,CC1(C)COC(=O)CCCCCCCCCCCOC(=O)[C@@H]2CCCCN2C(=O)C1=O,EGFR,egfr_cs
0,C[S@@](=O)c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,EGFR,egfr_cs
0,OCN(O)CCCc1ccccc1,EGFR,egfr_cs
0,O=CN(O)CCOc1cccc(C(=O)c2ccccc2)c1,EGFR,egfr_cs
0,Cc1cccc(CCCN(O)C=O)n1,EGFR,egfr_cs
0,COC[C@@H](O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,EGFR,egfr_cs
0,Cc1cc(C)cc(S(=O)(=O)c2cccc(N)c2C#N)c1,EGFR,egfr_cs
0,CCCCC/C=C/CC(C/C=C/CCCCC)(P(=O)(O)O)P(=O)(O)O,EGFR,egfr_cs
0,Cn1c(=O)c2c(nc(N3CC[NH2+]CC3)n2Cc2ccccc2)n(C)c1=O,EGFR,egfr_cs
0,Clc1cccc(-c2cc(NCc3ccncc3)n3nccc3n2)c1Cl,EGFR,egfr_cs
0,Fc1ccccc1-c1cn2ccnc2c(NCc2cccnc2)n1,EGFR,egfr_cs
0,Cc1cnc2c(NCc3ccncc3)nccn12,EGFR,egfr_cs
0,Fc1ccccc1-c1cc(NCc2ccncc2)n2nccc2n1,EGFR,egfr_cs
0,Brc1cnn2c(NCc3cncnc3)cc(-c3ccccc3)cc12,EGFR,egfr_cs
0,Brc1cnc2c(NCc3cncnc3)cc(-c3ccccc3)cn12,EGFR,egfr_cs
0,CCc1cnn2c(NCc3cnc(N)nc3)cc(-c3c(F)cccc3F)nc12,EGFR,egfr_cs
0,c1ccc(-c2cc(NCc3cccnc3)n3ncc(C4CC4)c3n2)cc1,EGFR,egfr_cs
0,CCOC(=O)c1csc(N2CCN(C3=Nc4ccccc4SC3)CC2)n1,EGFR,egfr_cs
0,CC1=C2C(=O)c3c(O)cccc3C=C2C[C@@H](CC(=O)O)O1,EGFR,egfr_cs
0,Cc1ccc(O)c(O)c1CC[C@@H]1C(=O)CC[C@]2(C)C(=O)CC[C@@H]12,EGFR,egfr_cs
0,O[C@H](COc1ccc(C2CCCCC2)cc1)CN1CCN(c2ccccn2)CC1,EGFR,egfr_cs
0,CNCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,EGFR,egfr_cs
0,CC([O-])=Nc1ccc(CP(=O)(O)O[C@@H](C)c2ccccc2)cc1,EGFR,egfr_cs
0,N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc5c(c4)OCO5)C(=O)[C@H]3[C@@H]3C[C@@H](O)CN32)cc1,EGFR,egfr_cs
0,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](OC(=O)CCC(=O)O)C[C@]12C,EGFR,egfr_cs
0,C=CCCCCP(=O)(O)OC[C@H]1COC(C)(C)O1,EGFR,egfr_cs
0,CNC(=O)[C@@H]1Cc2ccc(NS(=O)(=O)O)cc2CN1C(=O)OCc1ccccc1,EGFR,egfr_cs
0,Clc1ccc2c(c1Cl)CNCC2,EGFR,egfr_cs
0,O=C(Cc1cccs1)N[C@H](B(O)O)c1cccc(C(=O)O)c1,EGFR,egfr_cs
0,O=C(Cc1cccs1)N[C@H](B(O)O)c1ccccc1,EGFR,egfr_cs
0,CCC[C@H](NC(=O)CCC(=O)O)C(=O)O,EGFR,egfr_cs
0,CC(=O)c1ccc(-c2cc(NS(=O)(=O)c3ccc(C)cc3C)c(C(=O)O)s2)s1,EGFR,egfr_cs
0,COCCNc1cc(-n2c3c(c4ccccc42)C(=O)CCC3)ccc1C(N)=O,EGFR,egfr_cs
0,CCCCCCCCS[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,EGFR,egfr_cs
0,CC1(C)[C@H](C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3ccccc3)[C@H]2[S@H]1O,EGFR,egfr_cs
0,O=S(=O)(Nc1cc(-c2cccs2)nn1-c1ccc(F)cc1)c1cccc(F)c1,EGFR,egfr_cs
0,O=C(OCc1ccccc1)c1cn2c(=O)n(Cc3ccccc3)c(=O)cc2s1,EGFR,egfr_cs
0,O=C(O)CCCC(=O)Nc1ccc(/C=C/c2ccccc2)cc1,EGFR,egfr_cs
0,CC(=O)N[C@@H](Cc1cccc2ccccc12)[B-](O)(O)O,EGFR,egfr_cs
0,CC(=O)N[C@H](Cc1cccc2ccccc12)[B-](O)(O)O,EGFR,egfr_cs
0,CC(=O)Nc1c(O)cc(C(=O)O)cc1[N+](=O)[O-],EGFR,egfr_cs
0,CC(=O)Nc1c(N)cc(C(=O)O)cc1O,EGFR,egfr_cs
0,O=C(O)c1sccc1S(=O)(=O)Nc1ccc(Cl)cc1,EGFR,egfr_cs
0,O=C1N=C(S)S[C@@H]1Cc1ccc(C(F)(F)F)cc1,EGFR,egfr_cs
0,SC[C@@H](Cc1ccccc1)c1nc2c[nH+]ccc2[nH]1,EGFR,egfr_cs
0,CNCC(=O)c1nnc(C(C)(C)C)o1,EGFR,egfr_cs
0,O=C(O)CCC(=O)Nc1ccc(Br)cn1,EGFR,egfr_cs
0,C[C@H]1C[C@@H](C)CN(C(=O)c2cc(Br)ccc2N)C1,EGFR,egfr_cs
0,Nc1ccc(Br)cc1C(=O)N1CCC[C@@H]1Cc1ccccc1Cl,EGFR,egfr_cs
0,C[C@H]1C[C@@H](C)CN(C(=O)c2cc(Br)ccc2NC(=O)CCC(=O)O)C1,EGFR,egfr_cs
0,C[C@H]1C[C@@H](C)CN(C(=O)c2cc(Br)ccc2NC(=O)CCC(=O)N2CCOCC2)C1,EGFR,egfr_cs
0,CCn1nccc1-c1c[nH]c2ncc(-c3ccc(N)c(C(=O)N(C)C)c3)cc12,EGFR,egfr_cs
0,CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](O)C(C)(C)COP(=O)(O)O,EGFR,egfr_cs
0,CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](O)C(C)(C)COP(=O)(O)O,EGFR,egfr_cs
0,COc1cc(/C=C/C(=O)O)cc(OC)c1O,EGFR,egfr_cs
0,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2ccccc2c1=O,EGFR,egfr_cs
0,COC(=O)c1cc(OC)c(O)c(OC)c1,EGFR,egfr_cs
0,COc1ccc(-c2ccccc2)cc1N1CC(=O)NS1(=O)=O,EGFR,egfr_cs
0,O=C1CN(c2ccccc2)S(=O)(=O)N1,EGFR,egfr_cs
0,CN(C#N)NC(=O)OC(C)(C)C,EGFR,egfr_cs
0,CC1=CC[C@H]2C[C@@H]1[C@H](c1ccc(O)cc1)OC2(C)C,EGFR,egfr_cs
0,Cc1cn([C@H]2C[C@H](O)[C@@H](CN3CCCCC3)O2)c(=O)[nH]c1=O,EGFR,egfr_cs
0,CC(C)=CCN1Cc2cc(Cl)cc3[nH]c(=S)n(c23)C[C@@H]1C,EGFR,egfr_cs
0,COc1ccc(S(=O)(=O)N[C@H](C)C(=O)O)cc1,EGFR,egfr_cs
0,CC(C)=CCN1Cc2c(Cl)ccc3[nH]c(=S)n(c23)C[C@@H]1C,EGFR,egfr_cs
0,CCCC[Sn](CCCC)CCCC,EGFR,egfr_cs
0,CSc1nc2ccccc2c(=O)n1-c1c(F)cccc1F,EGFR,egfr_cs
0,Cc1ccc(S(=O)(=O)N[C@@H](CCCCN)C(=O)CCl)cc1,EGFR,egfr_cs
0,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,EGFR,egfr_cs
0,CCCS(=O)(=O)N1N=Cc2sc(C)cc2B1O,EGFR,egfr_cs
0,CSC[C@H]1CN(Cc2c[nH]c3c(N)ncnc23)C[C@@H]1O,EGFR,egfr_cs
0,Cc1c(C)c2c(c(C)c1O)CC[C@](C)(COc1ccc(C[C@H]3SC(=O)NC3=O)cc1)O2,EGFR,egfr_cs
0,CCN(c1ccccc1)S(=O)(=O)c1ccc(NC(=O)C(C)(O)C(F)(F)F)c(C)c1,EGFR,egfr_cs
0,CC(C)c1ccc(COc2ccc(CC(=O)NCCN)cc2Cl)cc1,EGFR,egfr_cs
0,OCCOc1ccccc1-c1ccc(F)c(F)c1F,EGFR,egfr_cs
0,CCCCCCCCSCC(=O)C(F)(F)F,EGFR,egfr_cs
0,O=C(c1ccc(C(O)(O)C(F)(F)F)s1)N1CCn2c(-c3ccccc3)cnc2C1,EGFR,egfr_cs
0,CNS(=O)(=O)Nc1ccc(-c2ccccc2)n(CC(=O)N[C@H](C(=O)C(F)(F)F)C(C)C)c1=O,EGFR,egfr_cs
0,CN(C)c1ccc(-c2sc3cc(O)ccc3[n+]2C)cc1,EGFR,egfr_cs
0,N[C@@H](Cc1ccc(CC(F)(F)F)cc1)C(=O)O,EGFR,egfr_cs
0,COC(=O)[C@H]1[C@@H](O[P@@](=O)(O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,EGFR,egfr_cs
0,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCC(=O)O,EGFR,egfr_cs
0,N#C/N=C1\SCCN1Cc1ccc(Cl)nc1,EGFR,egfr_cs
0,OC1(c2ccc(Cl)cc2)CCN(CCCC2(c3ccc(F)cc3)SCCS2)CC1,EGFR,egfr_cs
0,C=C1CSC([C@H](NC(=O)Cc2cccs2)C(=O)O)=N[C@@H]1C(=O)O,EGFR,egfr_cs
0,N=C(N)NCCC[C@H](N)C(=O)c1nc2ccccc2s1,EGFR,egfr_cs
0,O=C(O)CNC(=O)[C@@H](CS)Cc1ccccc1,EGFR,egfr_cs
0,C/C=C/C(C)=C/[C@@]1(C)SC(=O)C(C)=C1O,EGFR,egfr_cs
0,C=C/C=C/[C@@]1(C)SC(=O)C(C)=C1O,EGFR,egfr_cs
0,CC(C)C[C@H](N)CN1CCCN2CCC[C@H]21,EGFR,egfr_cs
0,O=S(=O)(Nc1ccc(Cl)cc1)c1ccc2c(c1)CNCC2,EGFR,egfr_cs
0,CO[C@H]1[C@H]([C@@]2(C)O[C@@H]2CC=C(C)C)[C@]2(CC[C@H]1OC(=O)NC(=O)CCl)CO2,EGFR,egfr_cs
0,CC(C)c1c(Cc2ccccc2)n(COCc2ccccc2)c(=O)[nH]c1=O,EGFR,egfr_cs
0,CN(CCCCC(=O)O)c1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,EGFR,egfr_cs
0,O=C(O)C(=O)/C=C/c1ccccc1O,EGFR,egfr_cs
0,COc1ccccc1/C=C\C(=O)C(=O)O,EGFR,egfr_cs
0,N[C@@H](Cc1cn(OO)c2ccccc12)C(=O)O,EGFR,egfr_cs
0,Cc1cc(C)c(Nc2ccnc(Nc3ccc(C#N)cc3)n2)c(C)c1,EGFR,egfr_cs
0,CC[C@H](C=O)[C@@H](CNS(=O)(=O)c1ccc(C)cc1)C(=O)O,EGFR,egfr_cs
0,CC[C@H](C=O)[C@@H](CNS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,EGFR,egfr_cs
0,COc1cc(N(C)C[C@H]2CCC3=C(C2)C(N)=N[C@H](N)N3)cc(OC)c1OC,EGFR,egfr_cs
0,COC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CS)NCc1ccc(-c2ccccc2)cc1)C(C)C,EGFR,egfr_cs
0,CC[C@H](C=O)[C@@H]1[C@@H](NS(C)(=O)=O)CCN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C,EGFR,egfr_cs
0,NS(=O)(=O)c1cc2c(cc1Cl)N[C@@H](C(Cl)Cl)NS2(=O)=O,EGFR,egfr_cs
0,N[C@H](C=O)Cc1c[nH]c2c(O)c(NNc3ccccc3)ccc12,EGFR,egfr_cs
0,Cc1cc2c(cc1C(=O)CCC(=O)O)[C@@H](C(C)C)[C@H](C)C2(C)C,EGFR,egfr_cs
0,O=C(O)[C@@H]1C[C@]2(C(=O)O)C=C[C@@H](O)[C@@H](C2)O1,EGFR,egfr_cs
0,N[C@@H](O)Cc1c[nH]c2ccccc12,EGFR,egfr_cs
0,Cc1cn([C@H]2C[C@H](S)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]c1=O,EGFR,egfr_cs
0,NC(=O)Cc1c[nH]c2ccccc12,EGFR,egfr_cs
0,NCCc1c[nH]c2ccccc12,EGFR,egfr_cs
0,N[C@H]1CCc2ccccc2[C@@H]1O,EGFR,egfr_cs
0,CC(=O)n1c2c(c3ccccc31)CCCC2=O,EGFR,egfr_cs
0,Cc1ccc(N)cc1C(=O)N[C@H](C)c1cccc2ccccc12,EGFR,egfr_cs
0,O=C(O)COc1ccc(-c2c[nH]c(CNC(=O)Nc3ncc(Sc4ccccn4)s3)n2)cc1,EGFR,egfr_cs
0,CCO[P@@](=O)(O)N(CC)CC,EGFR,egfr_cs
0,NNC(=O)c1[nH]c2ccc(S(N)(=O)=O)cc2c1-c1ccccc1,EGFR,egfr_cs
0,O=C1c2ccc(O)c(O)c2C(=O)c2c(O)ccc(O)c21,EGFR,egfr_cs
0,Cc1cn([C@@H]2C[C@@H](O)[C@H](CN3CCCC3)O2)c(=O)[nH]c1=O,EGFR,egfr_cs
0,CC(C)[C@@H](c1ccc(Br)cc1)c1c(O)c2ccccc2oc1=O,EGFR,egfr_cs
0,CC[C@@H](c1ccccc1)c1c(O)c2ccc(OC)cc2oc1=O,EGFR,egfr_cs
0,CC[C@@H](c1cccc(NC(=O)CNC(=O)OC(C)(C)C)c1)c1c(O)c2ccccc2oc1=O,EGFR,egfr_cs
0,CCN1c2cc([N+](=O)[O-])ccc2N(C)C(=O)c2cccnc21,EGFR,egfr_cs
0,N=C1N=NC(N)=C1/N=N/c1cccc(C(F)(F)F)c1,EGFR,egfr_cs
0,N=C1N=NC(N)=C1/N=N/c1ccc(F)cc1,EGFR,egfr_cs
0,N=C1N=NC(N)=C1/N=N/c1cccc(C(=O)O)c1,EGFR,egfr_cs
0,COC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@@H](O)[C@H](N)c1ccc(C)cc1,EGFR,egfr_cs
0,COC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@@H](O)[C@H](N)c1ccc(C(C)C)cc1,EGFR,egfr_cs
0,N=C1N=NC(N)=C1/N=N/c1ccccc1C(F)(F)F,EGFR,egfr_cs
0,C[C@H](CCc1ccc(C(N)=O)cc1)NCC(=O)c1ccc(F)cc1,EGFR,egfr_cs
0,CC(C)c1cnc(Nc2ccc(S(N)(=O)=O)cc2)s1,EGFR,egfr_cs
0,N#Cc1ccc2cc1Oc1ccc3cccc(c3c1)N1CC[C@@H](NCc3cncn3C2)C1=O,EGFR,egfr_cs
0,CCCCCC/C=C/[C@H]1[C@H]2C[C@H](N=N2)[C@@H]1C/C=C\CCCC(=O)O,EGFR,egfr_cs
0,N#C[C@H]1CC=C2CC1Oc1ccc3cccc(c3c1)N1CC[C@H](NCCc3cncn3C2)C1=O,EGFR,egfr_cs
0,CC(C)c1c[nH]/c(=N/C(=O)Cc2cccnc2)s1,EGFR,egfr_cs
0,CCc1ccc(NS(=O)(=O)O)cc1,EGFR,egfr_cs
0,Cc1occc1C(=S)Nc1ccc(Cl)c(/C=N/OC(C)(C)C)c1,EGFR,egfr_cs
0,CC(C)OC(=O)c1cc(NC(=S)OC(C)C)ccc1Cl,EGFR,egfr_cs
0,CC1=C(C(=O)Nc2ccc(Cl)c(C(=O)OC(C)C)c2)SCCO1,EGFR,egfr_cs
0,CCCCCCCCCCOC(=O)S,EGFR,egfr_cs
0,CN1CCN(C)c2cc(CN)ccc21,EGFR,egfr_cs
0,CC[C@@H](c1ccccc1)c1c(O)c2c(oc1=O)CCCCCC2,EGFR,egfr_cs
0,O=C(O)CNC(=O)c1nc(Cl)c2ccccc2c1O,EGFR,egfr_cs
0,CCCCCCCCCC(C)=O,EGFR,egfr_cs
0,COC1=C(OC)C(=O)C(CC=C(C)C)=C(C)C1=O,EGFR,egfr_cs
0,COC1=C(OC)C(=O)C(C/C=C(\C)CCC=C(C)C)=C(C)C1=O,EGFR,egfr_cs
0,CCOC(=O)c1c(/C(C#N)=C\N)c2ccc(Cl)c(Cl)c2n1C,EGFR,egfr_cs
0,CC(=O)N[C@H](Cc1ccc(Cl)cc1)[B-](O)(O)O,EGFR,egfr_cs
0,CC(=O)N[C@@H](Cc1ccc(Cl)cc1)[B-](O)(O)O,EGFR,egfr_cs
0,Nc1nccc(-c2c3c(O)ccnc3n3c(N)nccc23)n1,EGFR,egfr_cs
0,O=[N+]([O-])c1ccc(-c2cc[nH]n2)cc1,EGFR,egfr_cs
0,OC1CN(C2=Nc3ccccc3C(c3ccccc3)=N[C@@H]2c2cccs2)C1,EGFR,egfr_cs
0,Cc1cccc(Cc2nn(C(C)(C)C)c3ncnc(N)c23)c1,EGFR,egfr_cs
0,O=C1c2cccc3c(NCCO)ccc(c23)C(=O)N1c1cccc(Br)c1,EGFR,egfr_cs
0,O=C(O)c1c(-c2ccccc2)oc(-c2ccccc2)c1C(=O)O,EGFR,egfr_cs
0,CC(C)Oc1ccc2c(c1)CCc1c-2c2c(c3c4ccccc4n(CCO)c13)C=NC2=O,EGFR,egfr_cs
0,CCCCC(=O)N[C@H]1/C(=N/OC(=O)Nc2ccccc2)O[C@H](CO)[C@@H](O)[C@@H]1O,EGFR,egfr_cs
0,CCc1ccc(/C=C2\SC(N[C@H](C(=O)O)c3ccc(F)cc3)=NC2=O)o1,EGFR,egfr_cs
0,CCc1ccc(/C=C2\SC(N[C@@H](c3ccc(F)cc3)c3nnn[nH]3)=NC2=O)o1,EGFR,egfr_cs
0,COC(=O)c1ccc(O)c(OC)c1,EGFR,egfr_cs
0,O=C(O)CCCCCCCCCCOC(=O)S,EGFR,egfr_cs
0,Cc1cc(CCCOc2c(C)cc(-c3nnn(C)n3)cc2C)on1,EGFR,egfr_cs
0,Cc1cc(CCCOc2c(C)cc(-n3nnc(C)n3)cc2C)on1,EGFR,egfr_cs
0,Cc1cc(CCCOc2c(C)cc(-c3coc(C)n3)cc2C)on1,EGFR,egfr_cs
0,CN1Cc2ccccc2N[C@@H](CC(=O)O)C1=O,EGFR,egfr_cs
0,CCc1ccsc1-c1ccc(O)c(O)c1,EGFR,egfr_cs
0,Cc1cc(CCCCCOc2ccc(C3=NCCO3)cc2Cl)on1,EGFR,egfr_cs
0,Cc1cc(CCCCCOc2ccc(C3=NCCO3)cc2)on1,EGFR,egfr_cs
0,OCCOCOCc1cc(CCCCCOc2c(Cl)cc(C3=NCCO3)cc2Cl)on1,EGFR,egfr_cs
0,Cc1cc(CCCCCCCOc2ccc(C3=N[C@@H](C)CO3)cc2Cl)on1,EGFR,egfr_cs
0,Cc1cc(CCCCCOc2c(Cl)cc(C3=NCCO3)cc2Cl)on1,EGFR,egfr_cs
0,Cc1cc(CCCCCOc2ccc(C3=N[C@@H](C)CO3)cc2)on1,EGFR,egfr_cs
0,CC[C@H]1COC(c2ccc(OCCCCCCCc3cc(C)no3)cc2)=N1,EGFR,egfr_cs
0,Cc1cc(CCCCCCCOc2ccc(C3=NCCO3)cc2)on1,EGFR,egfr_cs
0,Cc1cc(CCCCCCCOc2ccc(C3=N[C@H](C)CO3)cc2)on1,EGFR,egfr_cs
0,Cc1cc(CCCOc2c(Cl)cc(C3=NCCO3)cc2Cl)on1,EGFR,egfr_cs
0,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(N)(=O)=O)sc3OCC)nc12,EGFR,egfr_cs
0,O=C(O)C[C@@H](Cc1cccc2ccccc12)N1C(=O)c2ccc(C(=O)O)cc2C1=O,EGFR,egfr_cs
0,C[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)CCO,EGFR,egfr_cs
0,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](CNC(=O)c1nccs1)C(=O)NO)C(C)(C)C,EGFR,egfr_cs
